rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.42764651586955,86.54119060504442,603229,奥翔药业,bottom_area,2024-07-23,7.07,2024-07-17,6.99,1.1444921316165961,4.864091559370527,32.52895752895753,False,-2.8846,0.5731,4,4,4,100.0,26.40125088779702,43.052109181141425,6.855507868383404,1.1444921316165961,历史4/4次成功; 当前距低点1.14%; 最新日涨幅-2.88%; 状态bottom_area; 底部未确认
12,83.52490392381807,77.51950029963244,000811,冰轮环境,bottom_area,2024-07-23,8.22,2024-07-23,8.21,0.12180267965894989,4.750304506699132,30.89225589225589,False,-3.8596,1.1697,3,3,3,100.0,32.0817763938432,47.451868629671566,7.87819732034105,0.12180267965894989,历史3/3次成功; 当前距低点0.12%; 最新日涨幅-3.86%; 状态bottom_area; 底部未确认
13,83.30786971691838,80.71029694178058,000789,万年青,bottom_area,2024-07-23,4.35,2024-07-09,4.25,2.35294117647058,7.2941176470588145,29.752066115702476,True,-1.1364,0.462,2,2,2,100.0,34.00539152759949,47.599999999999994,5.64705882352942,2.35294117647058,历史2/2次成功; 当前距低点2.35%; 最新日涨幅-1.14%; 状态bottom_area; 底部已确认
14,82.99326215145062,79.88395489451511,603060,国检集团,confirmed_rebound,2024-07-23,5.57,2024-07-09,5.46,2.014652014652021,9.157509157509157,31.835205992509362,True,-1.7637,0.166,3,3,3,100.0,18.964309074848,36.2098138747885,5.985347985347979,2.014652014652021,历史3/3次成功; 当前距低点2.01%; 最新日涨幅-1.76%; 状态confirmed_rebound; 底部已确认
15,82.58461445320317,76.71681483224998,002545,东方铁塔,bottom_area,2024-07-23,5.92,2024-07-23,5.91,0.1692047377326529,3.5532994923857864,28.276699029126213,False,-2.7915,0.7527,3,3,3,100.0,18.132266850969987,28.468653648509758,7.830795262267347,0.1692047377326529,历史3/3次成功; 当前距低点0.17%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
16,82.3579292645206,80.01599762666693,605567,春雪食品,bottom_area,2024-07-23,7.38,2024-07-09,7.2,2.499999999999996,7.638888888888887,29.961089494163417,True,-1.992,1.2809,2,2,2,100.0,32.07525605734906,36.46616541353383,5.500000000000004,2.499999999999996,历史2/2次成功; 当前距低点2.50%; 最新日涨幅-1.99%; 状态bottom_area; 底部已确认
17,82.29025791814637,78.13566936784402,603320,迪贝电气,bottom_area,2024-07-23,13.18,2024-07-18,13.01,1.3066871637202149,6.764027671022296,28.516483516483515,False,-1.2734,4.3915,2,2,2,100.0,16.531806995301665,23.71541501976285,6.693312836279786,1.3066871637202149,历史2/2次成功; 当前距低点1.31%; 最新日涨幅-1.27%; 状态bottom_area; 底部未确认
18,82.09590796529194,79.09849144728939,002246,北化股份,bottom_area,2024-07-23,7.41,2024-07-18,7.26,2.066115702479344,6.887052341597796,31.315042573320724,False,-3.1373,1.4998,3,3,3,100.0,24.565780908291877,31.992687385740403,5.933884297520656,2.066115702479344,历史3/3次成功; 当前距低点2.07%; 最新日涨幅-3.14%; 状态bottom_area; 底部未确认
19,82.08945941677088,77.42382444432518,603368,柳药集团,bottom_area,2024-07-23,16.86,2024-07-16,16.7,0.9580838323353302,3.413173652694613,30.705394190871377,False,-1.4611,1.248,3,3,3,100.0,31.603524634675978,42.85714285714285,7.04191616766467,0.9580838323353302,历史3/3次成功; 当前距低点0.96%; 最新日涨幅-1.46%; 状态bottom_area; 底部未确认
20,81.88748377956816,75.98290883732002,002043,兔宝宝,bottom_area,2024-07-23,9.08,2024-07-23,9.07,0.11025358324145298,2.9768467475192897,30.230769230769226,False,-2.4705,1.0239,3,3,3,100.0,13.463908640379232,15.96638655462185,7.889746416758547,0.11025358324145298,历史3/3次成功; 当前距低点0.11%; 最新日涨幅-2.47%; 状态bottom_area; 底部未确认
21,81.3452134071682,75.74246633237891,002044,美年健康,bottom_area,2024-07-23,3.45,2024-07-23,3.44,0.2906976744186114,2.6162790697674376,29.652351738241308,False,-1.9886,0.6436,3,3,3,100.0,14.383102312114746,18.108108108108105,7.7093023255813895,0.2906976744186114,历史3/3次成功; 当前距低点0.29%; 最新日涨幅-1.99%; 状态bottom_area; 底部未确认
22,81.2680843562797,77.21989011682207,603128,华贸物流,bottom_area,2024-07-23,5.28,2024-07-18,5.21,1.3435700575815794,3.0710172744721715,28.038674033149174,False,-0.3774,0.8791,2,2,2,100.0,12.060375527462716,15.267175572519085,6.656429942418421,1.3435700575815794,历史2/2次成功; 当前距低点1.34%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
23,80.97789553768601,76.25944614648722,605337,李子园,confirmed_rebound,2024-07-23,9.18,2024-07-09,9.1,0.87912087912088,8.35164835164835,31.00833965125095,True,-2.7542,0.4106,3,3,3,100.0,25.39699866066034,37.98882681564246,7.1208791208791204,0.87912087912088,历史3/3次成功; 当前距低点0.88%; 最新日涨幅-2.75%; 状态confirmed_rebound; 底部已确认
24,80.78216362759356,79.22428756075008,002853,皮阿诺,bottom_area,2024-07-23,6.55,2024-07-18,6.36,2.9874213836477908,5.18867924528302,31.019522776572668,False,-1.0574,2.1627,4,4,4,100.0,9.653808147672265,10.012836970474972,5.012578616352209,2.9874213836477908,历史4/4次成功; 当前距低点2.99%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
25,80.61871349010019,78.02376577445541,002555,三七互娱,bottom_area,2024-07-23,12.46,2024-07-09,12.18,2.298850574712653,7.553366174055828,30.28048082427017,True,-3.9322,2.4103,3,3,3,100.0,12.447016584947619,16.78160919540231,5.701149425287347,2.298850574712653,历史3/3次成功; 当前距低点2.30%; 最新日涨幅-3.93%; 状态bottom_area; 底部已确认
26,80.06588409342528,76.99356265356265,603012,创力集团,bottom_area,2024-07-23,4.15,2024-07-09,4.07,1.9656019656019672,6.633906633906624,27.19141323792486,False,-1.4252,0.9221,1,1,1,100.0,35.13513513513512,35.13513513513512,6.034398034398033,1.9656019656019672,历史1/1次成功; 当前距低点1.97%; 最新日涨幅-1.43%; 状态bottom_area; 底部未确认
27,79.9738703143132,75.1242643391521,002687,乔治白,bottom_area,2024-07-23,4.04,2024-07-09,4.01,0.7481296758104801,6.733167082294276,31.45299145299145,False,-0.7371,0.7908,1,1,1,100.0,64.00000000000001,64.00000000000001,7.25187032418952,0.7481296758104801,历史1/1次成功; 当前距低点0.75%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
28,79.69914810066122,76.66613490712702,603325,博隆技术,bottom_area,2024-07-23,60.18,2024-07-18,59.01,1.9827147941026975,5.388917132689374,31.922011998154137,False,-1.8111,1.047,1,1,1,100.0,33.584541062801925,33.584541062801925,6.017285205897303,1.9827147941026975,历史1/1次成功; 当前距低点1.98%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
29,79.62971962795388,73.86921084795794,300349,金卡智能,bottom_area,2024-07-23,10.31,2024-07-23,10.3,0.09708737864077463,5.825242718446598,30.91884641180415,False,-4.2711,1.3681,1,1,1,100.0,45.48693586698337,45.48693586698337,7.902912621359226,0.09708737864077463,历史1/1次成功; 当前距低点0.10%; 最新日涨幅-4.27%; 状态bottom_area; 底部未确认
30,79.4778589583019,76.07846379327614,002698,博实股份,bottom_area,2024-07-23,11.19,2024-07-18,11.0,1.7272727272727229,6.8181818181818175,30.730478589420656,False,-2.8646,0.7995,2,2,2,100.0,10.627126943322317,11.142857142857146,6.272727272727277,1.7272727272727229,历史2/2次成功; 当前距低点1.73%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
31,79.09639134018536,73.58560682878176,601717,中创智领,bottom_area,2024-07-23,12.21,2024-07-23,12.18,0.24630541871922115,4.761904761904763,32.707182320441994,False,-3.9339,1.4108,2,2,2,100.0,29.124640771298786,35.43478260869567,7.753694581280779,0.24630541871922115,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-3.93%; 状态bottom_area; 底部未确认
32,78.87997120679375,73.08608931467892,688188,柏楚电子,bottom_area,2024-07-23,143.4,2024-07-23,143.35,0.03487966515522244,6.941053365887699,29.366839122936682,False,-6.3663,0.8805,2,2,2,100.0,23.84739221092917,34.07281509974057,7.965120334844777,0.03487966515522244,历史2/2次成功; 当前距低点0.03%; 最新日涨幅-6.37%; 状态bottom_area; 底部未确认
33,78.46200000000002,72.65,601038,一拖股份,bottom_area,2024-07-23,14.3,2024-07-23,14.3,0.0,3.4965034965034962,28.320802005012524,False,-3.5088,0.5654,1,1,1,100.0,53.52941176470589,53.52941176470589,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.51%; 状态bottom_area; 底部未确认
34,78.4045077499718,77.7509490478306,000697,炼石航空,bottom_area,2024-07-23,5.52,2024-07-18,5.33,3.5647279549718482,7.129455909943713,30.144167758846656,True,-2.3009,0.9026,3,3,3,100.0,16.282412823475326,27.861771058315338,4.435272045028152,3.5647279549718482,历史3/3次成功; 当前距低点3.56%; 最新日涨幅-2.30%; 状态bottom_area; 底部已确认
35,77.90723272124474,77.03842928960863,000723,美锦能源,confirmed_rebound,2024-07-23,4.54,2024-07-10,4.39,3.4168564920273434,8.200455580865611,31.406250000000007,True,-2.1552,0.3861,3,3,3,100.0,20.85409726575785,30.434782608695667,4.583143507972657,3.4168564920273434,历史3/3次成功; 当前距低点3.42%; 最新日涨幅-2.16%; 状态confirmed_rebound; 底部已确认
36,77.83300552513725,74.0095166020452,000090,天健集团,bottom_area,2024-07-23,3.67,2024-07-23,3.62,1.3812154696132548,2.7624309392265216,27.162977867203214,False,-0.542,0.8745,1,1,1,100.0,11.928429423459237,11.928429423459237,6.618784530386746,1.3812154696132548,历史1/1次成功; 当前距低点1.38%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
37,77.53353233863325,75.00019250297713,605123,派克新材,bottom_area,2024-07-23,48.15,2024-07-09,47.08,2.2727272727272734,7.795242141036537,31.649245063879206,True,-3.7577,0.5786,2,2,2,100.0,12.537691853738242,15.71713589004656,5.727272727272727,2.2727272727272734,历史2/2次成功; 当前距低点2.27%; 最新日涨幅-3.76%; 状态bottom_area; 底部已确认
38,76.68985227604286,77.27704704209752,002317,众生药业,confirmed_rebound,2024-07-23,11.16,2024-07-10,10.69,4.396632366697855,9.635173058933594,31.342324983943488,True,-4.5338,2.0478,4,4,4,100.0,27.695531388003374,58.31999999999999,3.603367633302146,4.396632366697855,历史4/4次成功; 当前距低点4.40%; 最新日涨幅-4.53%; 状态confirmed_rebound; 底部已确认
39,76.60250109720987,73.37891854826859,603010,万盛股份,bottom_area,2024-07-23,8.65,2024-07-18,8.5,1.7647058823529453,3.8823529411764715,27.78249787595582,False,-0.4603,0.2658,1,1,1,100.0,13.238967527060783,13.238967527060783,6.235294117647054,1.7647058823529453,历史1/1次成功; 当前距低点1.76%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
40,76.01303090333475,70.51226527570786,001308,康冠科技,bottom_area,2024-07-23,20.92,2024-07-23,20.9,0.09569377990432118,4.593301435406703,30.170397594386905,False,-3.8161,2.9692,1,1,1,100.0,27.421758569299566,27.421758569299566,7.904306220095679,0.09569377990432118,历史1/1次成功; 当前距低点0.10%; 最新日涨幅-3.82%; 状态bottom_area; 底部未确认
41,75.92869565217393,70.30434782608697,000629,钒钛股份,bottom_area,2024-07-23,2.33,2024-07-23,2.33,0.0,3.8626609442060027,29.393939393939387,False,-2.9167,0.657,1,1,1,100.0,27.173913043478265,27.173913043478265,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.92%; 状态bottom_area; 底部未确认
42,75.8313401497575,75.38114718738836,688151,华强科技,confirmed_rebound,2024-07-23,11.52,2024-07-09,11.11,3.6903690369036917,9.36093609360937,27.051871306631654,True,-2.9486,0.5414,2,2,2,100.0,31.9633795243483,32.022471910112344,4.309630963096309,3.6903690369036917,历史2/2次成功; 当前距低点3.69%; 最新日涨幅-2.95%; 状态confirmed_rebound; 底部已确认
43,75.56024757416054,70.35556557990932,603317,天味食品,bottom_area,2024-07-23,10.36,2024-07-23,10.33,0.2904162633107392,4.54985479186835,29.488054607508534,False,-4.2514,0.4424,2,2,2,100.0,12.299541184181786,14.347826086956525,7.709583736689261,0.2904162633107392,历史2/2次成功; 当前距低点0.29%; 最新日涨幅-4.25%; 状态bottom_area; 底部未确认
44,75.14626878256468,74.17462457757193,002511,中顺洁柔,bottom_area,2024-07-23,6.84,2024-07-09,6.62,3.32326283987915,7.552870090634441,27.012127894156563,True,-2.7027,0.3877,2,2,2,100.0,10.761633615572027,12.93532338308459,4.67673716012085,3.32326283987915,历史2/2次成功; 当前距低点3.32%; 最新日涨幅-2.70%; 状态bottom_area; 底部已确认
45,75.0787922467646,73.85328772415829,300601,康泰生物,confirmed_rebound,2024-07-23,15.09,2024-07-09,14.63,3.1442241968557694,8.339029391660963,32.487309644670056,True,-4.1296,0.8854,3,3,3,100.0,10.602789747255038,11.580726965342352,4.855775803144231,3.1442241968557694,历史3/3次成功; 当前距低点3.14%; 最新日涨幅-4.13%; 状态confirmed_rebound; 底部已确认
46,75.04710080450744,72.55010525568434,002416,爱施德,confirmed_rebound,2024-07-23,8.67,2024-07-18,8.48,2.240566037735843,11.084905660377352,30.71895424836601,True,-5.3493,1.8597,2,2,2,100.0,9.185999041516526,9.811320754716984,5.759433962264157,2.240566037735843,历史2/2次成功; 当前距低点2.24%; 最新日涨幅-5.35%; 状态confirmed_rebound; 底部已确认
47,74.93711069458537,69.52411091576765,600970,中材国际,bottom_area,2024-07-23,9.71,2024-07-23,9.7,0.10309278350517076,4.020618556701037,28.360413589364846,False,-3.3831,0.5947,1,1,1,100.0,22.19979818365287,22.19979818365287,7.896907216494829,0.10309278350517076,历史1/1次成功; 当前距低点0.10%; 最新日涨幅-3.38%; 状态bottom_area; 底部未确认
48,74.86014832752224,73.7252266565666,002612,朗姿股份,confirmed_rebound,2024-07-23,13.2,2024-07-09,12.79,3.2056293979671633,8.91321344800626,32.896117523609654,True,-2.9412,1.0627,2,2,2,100.0,17.118611203934037,20.77294685990338,4.794370602032837,3.2056293979671633,历史2/2次成功; 当前距低点3.21%; 最新日涨幅-2.94%; 状态confirmed_rebound; 底部已确认
49,74.82177101509605,72.32982380093253,002367,康力电梯,confirmed_rebound,2024-07-23,5.48,2024-07-18,5.36,2.2388059701492558,9.328358208955223,30.208333333333325,True,-3.351,1.1878,1,1,1,100.0,24.646781789638936,24.646781789638936,5.761194029850744,2.2388059701492558,历史1/1次成功; 当前距低点2.24%; 最新日涨幅-3.35%; 状态confirmed_rebound; 底部已确认
50,74.81003490829866,74.79123133034005,603090,宏盛股份,confirmed_rebound,2024-07-23,15.91,2024-07-18,15.3,3.9869281045751594,10.261437908496733,28.37078651685393,True,0.1259,2.1643,2,2,2,100.0,9.95391079984634,11.718339464004206,4.01307189542484,3.9869281045751594,历史2/2次成功; 当前距低点3.99%; 最新日涨幅0.13%; 状态confirmed_rebound; 底部已确认
51,74.64948691099477,69.11989528795812,000981,山子高科,bottom_area,2024-07-23,1.0,2024-07-23,1.0,0.0,7.000000000000006,28.571428571428566,False,-9.9099,0.7879,2,2,2,100.0,14.354275741710298,16.66666666666666,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.91%; 状态bottom_area; 底部未确认
52,74.61504405232213,72.47841459230742,300741,华宝股份,bottom_area,2024-07-23,14.41,2024-07-09,14.06,2.4893314366998553,7.3257467994310055,32.011605415860735,True,-2.5693,0.1578,1,1,1,100.0,8.0865068171133,8.0865068171133,5.510668563300144,2.4893314366998553,历史1/1次成功; 当前距低点2.49%; 最新日涨幅-2.57%; 状态bottom_area; 底部已确认
53,74.44918990121967,69.37834724540903,600230,沧州大化,bottom_area,2024-07-23,9.03,2024-07-18,9.0,0.33333333333332626,3.555555555555559,29.411764705882355,False,-2.2727,0.586,1,1,1,100.0,14.02337228714524,14.02337228714524,7.666666666666674,0.33333333333332626,历史1/1次成功; 当前距低点0.33%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
54,74.23376470588236,68.73496732026145,002543,万和电气,bottom_area,2024-07-23,8.84,2024-07-23,8.84,0.0,2.828054298642534,27.836734693877553,False,-1.8868,0.4226,1,1,1,100.0,18.736383442265804,18.736383442265804,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.89%; 状态bottom_area; 底部未确认
55,74.19603347570694,69.33287450564289,603187,海容冷链,bottom_area,2024-07-23,10.55,2024-07-23,10.5,0.476190476190483,2.952380952380957,31.862426995457493,False,-2.2243,0.7636,1,1,1,100.0,15.530047265361235,15.530047265361235,7.5238095238095175,0.476190476190483,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-2.22%; 状态bottom_area; 底部未确认
56,74.13401406067933,68.84565558567554,002539,云图控股,bottom_area,2024-07-23,6.53,2024-07-23,6.52,0.1533742331288447,3.527607361963197,28.58707557502739,False,-2.9718,1.0104,1,1,1,100.0,8.953488372093018,8.953488372093018,7.846625766871155,0.1533742331288447,历史1/1次成功; 当前距低点0.15%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
57,73.88982308918217,71.74608465608468,002060,广东建工,bottom_area,2024-07-23,3.32,2024-07-09,3.24,2.469135802469124,6.48148148148148,27.67857142857143,False,-0.8955,0.6451,1,1,1,100.0,13.095238095238093,13.095238095238093,5.530864197530875,2.469135802469124,历史1/1次成功; 当前距低点2.47%; 最新日涨幅-0.90%; 状态bottom_area; 底部未确认
58,73.7538878840008,68.64412220937763,002293,罗莱生活,bottom_area,2024-07-23,7.48,2024-07-23,7.46,0.26809651474531454,2.1447721179624684,27.1484375,False,-1.7083,0.5013,1,1,1,100.0,9.27624872579001,9.27624872579001,7.731903485254686,0.26809651474531454,历史1/1次成功; 当前距低点0.27%; 最新日涨幅-1.71%; 状态bottom_area; 底部未确认
59,73.75062523774793,68.4389458577439,002557,洽洽食品,bottom_area,2024-07-23,26.13,2024-07-23,26.1,0.11494252873562293,3.486590038314177,32.119635890767235,False,-3.2581,1.0662,1,1,1,100.0,16.510832383124292,16.510832383124292,7.885057471264377,0.11494252873562293,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-3.26%; 状态bottom_area; 底部未确认
60,73.50104101844617,68.48615877340953,002706,良信股份,bottom_area,2024-07-23,6.14,2024-07-23,6.12,0.32679738562090804,2.6143790849673225,30.84745762711864,False,-1.9169,0.9366,3,4,3,75.0,13.31320867002797,14.727153188691638,7.6732026143790915,0.32679738562090804,历史3/4次成功; 当前距低点0.33%; 最新日涨幅-1.92%; 状态bottom_area; 底部未确认
61,73.31814163411947,71.48088201603662,002320,海峡股份,bottom_area,2024-07-23,4.98,2024-07-09,4.85,2.680412371134037,5.567010309278361,27.28635682158921,False,-1.581,0.4566,1,1,1,100.0,14.259259259259249,14.259259259259249,5.319587628865963,2.680412371134037,历史1/1次成功; 当前距低点2.68%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
62,73.03715654952076,67.62699680511182,600997,开滦股份,bottom_area,2024-07-23,6.06,2024-07-23,6.06,0.0,2.31023102310232,28.70588235294118,False,-2.1002,0.3411,1,1,1,100.0,12.77955271565495,12.77955271565495,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.10%; 状态bottom_area; 底部未确认
63,72.99948289279396,73.04478198239543,000597,东北制药,bottom_area,2024-07-23,3.87,2024-07-09,3.72,4.032258064516126,7.258064516129033,29.00763358778626,True,-1.5267,0.5059,2,2,2,100.0,13.378120266087073,16.59751037344398,3.967741935483874,4.032258064516126,历史2/2次成功; 当前距低点4.03%; 最新日涨幅-1.53%; 状态bottom_area; 底部已确认
64,72.99278559151783,68.32278648939472,600389,江山股份,bottom_area,2024-07-23,12.5,2024-07-23,12.43,0.5631536604987954,5.470635559131132,32.07650273224044,False,-4.0675,1.2421,1,1,1,100.0,21.380520620064356,21.380520620064356,7.436846339501205,0.5631536604987954,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
65,72.76984194528877,67.37948328267478,603036,如通股份,bottom_area,2024-07-23,9.03,2024-07-23,9.03,0.0,4.208194905869334,29.453125000000007,False,-2.9032,0.7592,1,1,1,100.0,11.448834853090181,11.448834853090181,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.90%; 状态bottom_area; 底部未确认
66,72.59894235062569,68.17793251880516,000726,鲁泰A,bottom_area,2024-07-23,5.49,2024-07-23,5.45,0.733944954128441,3.6697247706422047,27.81456953642384,False,-2.6596,1.2302,1,1,1,100.0,12.480252764612954,12.480252764612954,7.26605504587156,0.733944954128441,历史1/1次成功; 当前距低点0.73%; 最新日涨幅-2.66%; 状态bottom_area; 底部未确认
67,72.30358194083236,70.88014527845033,000930,中粮科技,confirmed_rebound,2024-07-23,4.86,2024-07-10,4.72,2.9661016949152663,8.262711864406793,28.915662650602407,True,-2.6052,0.7368,1,1,1,100.0,15.552995391705066,15.552995391705066,5.033898305084734,2.9661016949152663,历史1/1次成功; 当前距低点2.97%; 最新日涨幅-2.61%; 状态confirmed_rebound; 底部已确认
68,72.26592824621792,73.61062630148922,002326,永太科技,confirmed_rebound,2024-07-23,7.62,2024-07-09,7.26,4.958677685950417,11.157024793388437,31.184834123222753,True,-2.5575,0.7987,3,3,3,100.0,21.32479260997945,29.837587006960554,3.0413223140495833,4.958677685950417,历史3/3次成功; 当前距低点4.96%; 最新日涨幅-2.56%; 状态confirmed_rebound; 底部已确认
69,71.63393008208672,66.98479840342458,002171,楚江新材,bottom_area,2024-07-23,5.89,2024-07-23,5.86,0.5119453924914567,4.948805460750854,27.832512315270925,False,-4.0717,0.898,1,1,1,100.0,13.559322033898319,13.559322033898319,7.488054607508543,0.5119453924914567,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
70,70.96607633952021,70.41703033530368,601156,东航物流,confirmed_rebound,2024-07-23,14.98,2024-07-23,14.46,3.5961272475795267,9.474412171507602,31.175630652070446,False,-4.586,3.2218,2,2,2,100.0,23.527959461209687,35.44877606527652,4.403872752420473,3.5961272475795267,历史2/2次成功; 当前距低点3.60%; 最新日涨幅-4.59%; 状态confirmed_rebound; 底部未确认
71,70.86555531904855,68.83074858184769,002430,杭氧股份,confirmed_rebound,2024-07-23,18.97,2024-07-16,18.51,2.4851431658562793,8.860075634791988,32.073394495412835,True,-4.1919,0.5453,1,1,1,100.0,8.854166666666677,8.854166666666677,5.51485683414372,2.4851431658562793,历史1/1次成功; 当前距低点2.49%; 最新日涨幅-4.19%; 状态confirmed_rebound; 底部已确认
72,70.051914871418,69.67987203252306,600062,华润双鹤,confirmed_rebound,2024-07-23,17.83,2024-07-17,17.19,3.723094822571245,10.413030831878995,28.76087857438872,True,-4.7543,1.2483,2,2,2,100.0,11.927571118201655,13.741034352585885,4.276905177428755,3.723094822571245,历史2/2次成功; 当前距低点3.72%; 最新日涨幅-4.75%; 状态confirmed_rebound; 底部已确认
