rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,78.49871583351096,75.75117768846673,605069,正和生态,bottom_area,2022-08-23,10.94,2022-08-23,10.71,2.1475256769374287,2.1475256769374287,27.97579018157363,False,0.9225,1.5209,1,1,1,100.0,8.212560386473426,8.212560386473426,5.852474323062571,2.1475256769374287,历史1/1次成功; 当前距低点2.15%; 最新日涨幅0.92%; 状态bottom_area; 底部未确认
2,76.80145889919599,71.36699443413727,002110,三钢闽光,bottom_area,2022-08-23,5.4,2022-08-03,5.39,0.18552875695734092,3.710575139146571,27.456258411843876,False,-0.7353,0.3225,1,1,1,100.0,22.90322580645161,22.90322580645161,7.814471243042659,0.18552875695734092,历史1/1次成功; 当前距低点0.19%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
3,73.1447731351517,72.67117214626828,603180,金牌家居,bottom_area,2022-08-23,24.06,2022-08-10,23.21,3.6622145626884874,5.342524773804388,27.15003138731952,False,-0.6606,0.725,2,2,2,100.0,16.0269965010647,23.744619799139173,4.337785437311513,3.6622145626884874,历史2/2次成功; 当前距低点3.66%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
4,72.41575285244507,68.18508285344929,002077,大港股份,bottom_area,2022-08-23,16.22,2022-08-23,16.08,0.8706467661691579,5.97014925373135,28.53333333333334,False,-6.9954,23.6433,1,1,1,100.0,24.40944881889765,24.40944881889765,7.129353233830843,0.8706467661691579,历史1/1次成功; 当前距低点0.87%; 最新日涨幅-7.00%; 状态bottom_area; 底部未确认
5,72.25860508367211,72.17443664443664,000761,本钢板材,confirmed_rebound,2022-08-23,3.43,2022-07-15,3.3,3.9393939393939497,8.484848484848492,31.818181818181817,True,0.0,0.1472,1,1,1,100.0,11.969111969111971,11.969111969111971,4.060606060606051,3.9393939393939497,历史1/1次成功; 当前距低点3.94%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部已确认
6,70.31610627225314,69.77125482459901,600248,陕建股份,bottom_area,2022-08-23,4.61,2022-08-03,4.45,3.595505617977531,5.393258426966296,28.2258064516129,False,-0.8602,0.8973,1,1,1,100.0,16.28498727735369,16.28498727735369,4.404494382022469,3.595505617977531,历史1/1次成功; 当前距低点3.60%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
7,66.74481518974491,67.3142785114046,002043,兔宝宝,confirmed_rebound,2022-08-23,8.7,2022-08-04,8.33,4.441776710684264,8.403361344537807,30.2928870292887,True,-2.9018,2.1478,1,1,1,100.0,14.470588235294123,14.470588235294123,3.5582232893157357,4.441776710684264,历史1/1次成功; 当前距低点4.44%; 最新日涨幅-2.90%; 状态confirmed_rebound; 底部已确认
