rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.23947617859815,78.14262908455974,000917,电广传媒,bottom_area,2024-04-01,6.58,2024-03-29,6.33,3.949447077409163,4.423380726698266,30.970556161395855,False,1.3867,6.0565,1,1,1,100.0,43.157894736842124,43.157894736842124,16.05055292259084,3.949447077409163,历史1/1次成功; 当前距低点3.95%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
2,70.08539776548533,62.39170605250851,688220,翱捷科技,bottom_area,2024-04-01,40.45,2024-03-29,39.04,3.6116803278688616,6.557377049180333,27.970479704797054,False,-1.7011,2.0227,2,4,2,50.0,35.14159784972857,45.103092783505154,16.38831967213114,3.6116803278688616,历史2/4次成功; 当前距低点3.61%; 最新日涨幅-1.70%; 状态bottom_area; 底部未确认
3,61.368679371829224,54.87994790655335,300454,深信服,bottom_area,2024-04-01,63.23,2024-03-29,60.88,3.8600525624178617,4.2378449408672765,28.620002344940794,False,1.9839,2.5535,1,4,1,25.0,29.49391262831224,29.49391262831224,16.13994743758214,3.8600525624178617,历史1/4次成功; 当前距低点3.86%; 最新日涨幅1.98%; 状态bottom_area; 底部未确认
4,56.64297741391859,51.57323145400593,688048,长光华芯,bottom_area,2024-04-01,42.4,2024-03-29,40.44,4.846686449060339,6.676557863501491,29.114811568799297,False,1.6543,3.5713,1,4,1,25.0,23.810089020771517,23.810089020771517,15.153313550939663,4.846686449060339,历史1/4次成功; 当前距低点4.85%; 最新日涨幅1.65%; 状态bottom_area; 底部未确认
