rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.11460188571215,85.40219440449064,600094,大名城,bottom_area,2025-11-20,4.19,2025-11-20,4.14,1.2077294685990512,3.864734299516912,30.067567567567572,False,-1.1792,1.7274,3,3,3,100.0,37.7194494241746,87.28070175438596,6.792270531400948,1.2077294685990512,历史3/3次成功; 当前距低点1.21%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
19,77.7082430939684,72.84519814213485,603151,邦基科技,bottom_area,2025-11-20,18.85,2025-11-20,18.73,0.640683395622002,3.043246129204486,30.552465702632546,False,-0.9459,1.4341,1,1,1,100.0,36.42987249544626,36.42987249544626,7.359316604377998,0.640683395622002,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
20,77.3323441186197,78.20540801871783,002767,先锋电子,confirmed_rebound,2025-11-20,19.85,2025-10-31,18.98,4.583772391991575,11.064278187565847,27.47420710737486,True,-1.0469,4.0434,5,5,5,100.0,24.765640174508626,52.04379562043795,3.416227608008425,4.583772391991575,历史5/5次成功; 当前距低点4.58%; 最新日涨幅-1.05%; 状态confirmed_rebound; 底部已确认
21,75.61349358278406,70.26538061402147,300680,隆盛科技,bottom_area,2025-11-20,42.81,2025-11-20,42.73,0.18722209220689306,5.1486075356892185,27.32993197278912,False,-2.8591,3.6422,3,4,3,75.0,21.167994538995604,34.71428571428571,7.812777907793107,0.18722209220689306,历史3/4次成功; 当前距低点0.19%; 最新日涨幅-2.86%; 状态bottom_area; 底部未确认
22,75.0787665076601,71.36696410220962,002123,梦网科技,bottom_area,2025-11-20,11.89,2025-11-20,11.73,1.3640238704177334,2.131287297527707,32.391930835734875,False,-0.1679,1.9072,2,3,2,66.66666666666666,36.399311075781654,54.50450450450449,6.635976129582266,1.3640238704177334,历史2/3次成功; 当前距低点1.36%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
23,74.76900687126555,69.89809190480815,688411,海博思创,bottom_area,2025-11-20,302.5,2025-11-20,301.0,0.4983388704318937,7.142857142857142,29.344381587286684,False,-1.7857,9.7061,1,1,1,100.0,18.84034693221972,18.84034693221972,7.501661129568106,0.4983388704318937,历史1/1次成功; 当前距低点0.50%; 最新日涨幅-1.79%; 状态bottom_area; 底部未确认
24,74.23445300795977,69.47662347623293,300258,精锻科技,bottom_area,2025-11-20,12.64,2025-11-20,12.57,0.5568814638027071,2.7048528241845653,27.63385146804836,False,-1.25,1.5194,1,1,1,100.0,17.29200652528549,17.29200652528549,7.443118536197294,0.5568814638027071,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-1.25%; 状态bottom_area; 底部未确认
25,71.54050973314204,71.66056932572965,000096,广聚能源,confirmed_rebound,2025-11-20,11.46,2025-09-23,11.01,4.0871934604904725,10.808356039963666,28.039215686274517,True,-2.799,1.6989,2,2,2,100.0,16.82457212713937,21.149144254278735,3.912806539509528,4.0871934604904725,历史2/2次成功; 当前距低点4.09%; 最新日涨幅-2.80%; 状态confirmed_rebound; 底部已确认
26,71.3086819185697,67.23218307162007,605318,法狮龙,bottom_area,2025-11-20,53.7,2025-11-20,53.2,0.9398496240601504,4.304511278195487,27.559912854030493,False,-0.4265,1.5395,1,1,1,100.0,9.919571045576399,9.919571045576399,7.06015037593985,0.9398496240601504,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
27,70.87090389237767,66.73889573880965,300730,科创信息,bottom_area,2025-11-20,13.8,2025-11-19,13.68,0.8771929824561476,7.967836257309941,29.84615384615385,False,-4.3659,10.7699,3,4,3,75.0,20.881159886073412,24.329896907216508,7.1228070175438525,0.8771929824561476,历史3/4次成功; 当前距低点0.88%; 最新日涨幅-4.37%; 状态bottom_area; 底部未确认
28,70.31010154368374,65.62168198884022,300475,香农芯创,confirmed_rebound,2025-11-20,145.9,2025-11-20,145.3,0.41293874741912884,13.558155540261518,27.90155311864238,False,-9.6315,12.8598,1,1,1,100.0,15.232163080407707,15.232163080407707,7.58706125258087,0.41293874741912884,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-9.63%; 状态confirmed_rebound; 底部未确认
29,68.60051895749208,64.08735280737343,600292,电投水电,bottom_area,2025-11-20,13.03,2025-11-20,12.97,0.4626060138781705,2.775636083269078,30.08086253369272,False,-1.063,2.078,2,3,2,66.66666666666666,26.050687378220395,40.524193548387096,7.537393986121829,0.4626060138781705,历史2/3次成功; 当前距低点0.46%; 最新日涨幅-1.06%; 状态bottom_area; 底部未确认
30,60.47124997700603,58.9725013245587,002468,申通快递,bottom_area,2025-11-20,14.48,2025-11-18,14.1,2.6950354609929135,4.1843971631205665,29.745889387145,False,1.3296,1.3799,1,2,1,50.0,16.382699868938413,16.382699868938413,5.304964539007087,2.6950354609929135,历史1/2次成功; 当前距低点2.70%; 最新日涨幅1.33%; 状态bottom_area; 底部未确认
31,59.184914336362816,54.87120471409865,600104,上汽集团,bottom_area,2025-11-20,15.02,2025-11-20,15.01,0.06662225183211051,2.4650233177881478,27.24188075618032,False,-1.8301,0.507,1,2,1,50.0,24.425287356321842,24.425287356321842,7.9333777481678895,0.06662225183211051,历史1/2次成功; 当前距低点0.07%; 最新日涨幅-1.83%; 状态bottom_area; 底部未确认
