rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,98.60078757442497,85.67640998332362,000065,北方国际,bottom_area,2024-07-26,9.4,2024-07-25,9.19,2.285092491838965,3.69967355821545,30.641509433962266,False,1.2931,0.7224,3,3,3,100.0,29.926993896325044,41.48061104582843,17.714907508161037,2.285092491838965,历史3/3次成功; 当前距低点2.29%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
13,81.38383344082388,73.75969996754323,300435,中泰股份,bottom_area,2024-07-26,10.7,2024-07-25,10.23,4.5943304007820025,4.887585532746823,27.549575070821525,False,2.0019,0.4615,1,1,1,100.0,27.498781082398814,27.498781082398814,15.405669599217998,4.5943304007820025,历史1/1次成功; 当前距低点4.59%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
14,80.80376032413112,73.6229968005688,002191,劲嘉股份,bottom_area,2024-07-26,3.65,2024-07-09,3.48,4.885057471264366,8.62068965517241,27.348643006263053,True,1.6713,0.5181,1,1,1,100.0,21.134020618556693,21.134020618556693,15.114942528735636,4.885057471264366,历史1/1次成功; 当前距低点4.89%; 最新日涨幅1.67%; 状态bottom_area; 底部已确认
15,80.40422747273843,70.96305571270082,601886,江河集团,bottom_area,2024-07-26,4.6,2024-07-25,4.46,3.1390134529147913,3.8116591928251107,29.54186413902054,False,0.6565,0.5698,2,3,2,66.66666666666666,33.5125791326875,33.5540838852097,16.86098654708521,3.1390134529147913,历史2/3次成功; 当前距低点3.14%; 最新日涨幅0.66%; 状态bottom_area; 底部未确认
16,80.01451021157318,70.33303922511948,002246,北化股份,bottom_area,2024-07-26,7.41,2024-07-25,7.2,2.916666666666666,4.027777777777778,31.882686849574267,False,2.0661,1.5735,2,3,2,66.66666666666666,27.399852464800023,31.992687385740403,17.083333333333332,2.916666666666666,历史2/3次成功; 当前距低点2.92%; 最新日涨幅2.07%; 状态bottom_area; 底部未确认
17,77.7197193739206,68.93150641747982,603209,兴通股份,bottom_area,2024-07-26,12.44,2024-07-25,12.03,3.408146300914382,4.571903574397346,28.093245666467432,False,0.0805,0.6395,2,3,2,66.66666666666666,25.889318908053443,26.115859449192786,16.59185369908562,3.408146300914382,历史2/3次成功; 当前距低点3.41%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
18,72.6007376275996,61.64580415758735,688169,石头科技,bottom_area,2024-07-26,298.04,2024-07-25,295.02,1.0236594129211711,4.186156870720637,30.245424882962123,False,0.6212,1.0305,1,3,1,33.33333333333333,29.71190476190475,29.71190476190475,18.97634058707883,1.0236594129211711,历史1/3次成功; 当前距低点1.02%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
19,72.01995344313421,63.782645590682186,600058,五矿发展,bottom_area,2024-07-26,6.21,2024-07-25,6.01,3.327787021630619,3.9933444259567423,31.85941043083901,False,1.8033,0.4039,1,2,1,50.0,99.54954954954954,99.54954954954954,16.672212978369384,3.327787021630619,历史1/2次成功; 当前距低点3.33%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
20,71.23232888946687,62.042948745139604,001203,大中矿业,bottom_area,2024-07-26,8.48,2024-07-25,8.28,2.4154589371980806,3.260869565217408,28.80481513327602,False,1.5569,0.2991,1,2,1,50.0,29.46341463414634,29.46341463414634,17.58454106280192,2.4154589371980806,历史1/2次成功; 当前距低点2.42%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
21,69.72304267676813,61.44189531151913,688188,柏楚电子,bottom_area,2024-07-26,141.0,2024-07-25,136.82,3.0551089022072846,4.64844321005702,32.58438038925844,False,0.7863,0.3221,1,2,1,50.0,34.07281509974057,34.07281509974057,16.944891097792716,3.0551089022072846,历史1/2次成功; 当前距低点3.06%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
22,68.91404016816495,59.446616119503304,002545,东方铁塔,bottom_area,2024-07-26,5.94,2024-07-25,5.83,1.8867924528301943,2.2298456260720396,29.247572815533985,False,1.1925,0.5872,1,3,1,33.33333333333333,28.468653648509758,28.468653648509758,18.113207547169807,1.8867924528301943,历史1/3次成功; 当前距低点1.89%; 最新日涨幅1.19%; 状态bottom_area; 底部未确认
23,68.04970855697533,59.63667729562785,601163,三角轮胎,bottom_area,2024-07-26,14.56,2024-07-25,14.17,2.7522935779816553,3.3874382498235738,27.18396711202467,False,1.1111,0.5828,1,2,1,50.0,20.655412115193645,20.655412115193645,17.247706422018346,2.7522935779816553,历史1/2次成功; 当前距低点2.75%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
24,66.09095759142578,58.547076576027315,300573,兴齐眼药,bottom_area,2024-07-26,117.81,2024-07-26,114.0,3.342105263157897,8.078947368421046,29.481628108375602,False,2.1061,5.1912,1,4,1,25.0,42.86062675283501,42.86062675283501,16.657894736842106,3.342105263157897,历史1/4次成功; 当前距低点3.34%; 最新日涨幅2.11%; 状态bottom_area; 底部未确认
25,64.04626260508795,58.09063224674477,002833,弘亚数控,bottom_area,2024-07-26,16.25,2024-07-25,15.53,4.636188023180944,5.215711526078561,30.854853072128236,False,3.7013,1.1081,1,2,1,50.0,35.43624161073825,35.43624161073825,15.363811976819058,4.636188023180944,历史1/2次成功; 当前距低点4.64%; 最新日涨幅3.70%; 状态bottom_area; 底部未确认
26,63.140283025967065,56.36402257173604,002346,柘中股份,bottom_area,2024-07-26,7.17,2024-07-25,6.91,3.7626628075253223,4.196816208393632,29.989868287740624,False,1.8466,0.2524,1,3,1,33.33333333333333,34.89010989010989,34.89010989010989,16.23733719247468,3.7626628075253223,历史1/3次成功; 当前距低点3.76%; 最新日涨幅1.85%; 状态bottom_area; 底部未确认
27,62.87123523960881,55.68242650100923,601666,平煤股份,bottom_area,2024-07-26,9.93,2024-07-25,9.61,3.3298647242455806,5.411030176899078,29.597069597069602,False,2.5826,0.9191,1,4,1,25.0,27.30923694779115,27.30923694779115,16.670135275754422,3.3298647242455806,历史1/4次成功; 当前距低点3.33%; 最新日涨幅2.58%; 状态bottom_area; 底部未确认
