rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,77.33029822135353,75.2518102648414,000538,云南白药,bottom_area,2022-05-05,54.8,2022-05-05,53.42,2.583302134032189,3.350804941969298,30.032743942370654,False,2.7372,0.8901,1,1,1,100.0,10.86956521739131,10.86956521739131,5.41669786596781,2.583302134032189,历史1/1次成功; 当前距低点2.58%; 最新日涨幅2.74%; 状态bottom_area; 底部未确认
2,73.62731943946017,75.02432409502265,600250,南京商旅,bottom_area,2022-05-05,4.64,2022-04-28,4.42,4.977375565610854,7.692307692307689,31.472868217054266,True,1.978,4.4965,2,2,2,100.0,13.133012820512816,14.8076923076923,3.0226244343891464,4.977375565610854,历史2/2次成功; 当前距低点4.98%; 最新日涨幅1.98%; 状态bottom_area; 底部已确认
3,72.91432115993112,73.18606689354428,300672,国科微,confirmed_rebound,2022-05-05,61.62,2022-04-28,59.14,4.19343929658437,8.555968887385868,27.60435793854817,True,-1.9102,2.3342,2,2,2,100.0,26.328540267508803,33.08187961653309,3.8065607034156304,4.19343929658437,历史2/2次成功; 当前距低点4.19%; 最新日涨幅-1.91%; 状态confirmed_rebound; 底部已确认
4,68.55045906655704,69.82278537788743,000652,泰达股份,bottom_area,2022-05-05,3.6,2022-04-27,3.43,4.956268221574342,6.413994169096203,28.985507246376805,False,0.5587,1.1951,1,1,1,100.0,10.769230769230779,10.769230769230779,3.0437317784256583,4.956268221574342,历史1/1次成功; 当前距低点4.96%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
5,68.53712635012687,67.5242624139181,000757,浩物股份,confirmed_rebound,2022-05-05,3.52,2022-04-28,3.41,3.2258064516128995,9.090909090909092,29.106029106029098,False,-1.4006,1.4866,1,1,1,100.0,9.88764044943819,9.88764044943819,4.7741935483871005,3.2258064516128995,历史1/1次成功; 当前距低点3.23%; 最新日涨幅-1.40%; 状态confirmed_rebound; 底部未确认
6,68.31616022557229,69.56005772848158,603116,红蜻蜓,confirmed_rebound,2022-05-05,5.1,2022-04-28,4.86,4.938271604938257,8.230452674897109,30.96590909090909,True,0.3937,1.5015,1,1,1,100.0,10.157618213660246,10.157618213660246,3.061728395061743,4.938271604938257,历史1/1次成功; 当前距低点4.94%; 最新日涨幅0.39%; 状态confirmed_rebound; 底部已确认
7,66.7142243425929,66.97672678763956,002753,永东股份,bottom_area,2022-05-05,6.94,2022-04-29,6.66,4.204204204204208,5.855855855855851,27.21311475409836,False,-1.4205,1.2899,1,1,1,100.0,8.722109533468572,8.722109533468572,3.795795795795792,4.204204204204208,历史1/1次成功; 当前距低点4.20%; 最新日涨幅-1.42%; 状态bottom_area; 底部未确认
