rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.9852898584087,81.5345756097561,000789,万年青,bottom_area,2022-11-01,8.01,2022-10-31,7.79,2.8241335044929365,2.9525032092426127,30.008984725965863,False,1.7789,0.5083,1,1,1,100.0,47.599999999999994,47.599999999999994,7.175866495507063,2.8241335044929365,历史1/1次成功; 当前距低点2.82%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
2,78.9973511063332,75.54738637287586,000401,金隅冀东,bottom_area,2022-11-01,7.73,2022-11-01,7.53,2.656042496679949,2.921646746347938,30.535055350553503,False,1.8445,0.6737,1,1,1,100.0,13.350340136054426,13.350340136054426,7.343957503320052,2.656042496679949,历史1/1次成功; 当前距低点2.66%; 最新日涨幅1.84%; 状态bottom_area; 底部未确认
3,76.82919667162689,74.29444501806921,600408,安泰集团,bottom_area,2022-11-01,2.55,2022-11-01,2.47,3.2388663967611184,3.6437246963562693,27.13864306784661,False,2.0,1.6199,1,1,1,100.0,13.758389261744972,13.758389261744972,6.761133603238882,3.2388663967611184,历史1/1次成功; 当前距低点3.24%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
4,76.74228379848438,76.61316049428054,002333,罗普斯金,bottom_area,2022-11-01,5.34,2022-10-31,5.09,4.911591355599215,5.500982318271125,28.711484593837532,False,1.5209,3.595,1,1,1,100.0,46.728971962616825,46.728971962616825,5.088408644400786,4.911591355599215,历史1/1次成功; 当前距低点4.91%; 最新日涨幅1.52%; 状态bottom_area; 底部未确认
5,75.76660351576685,74.66454382826477,603030,全筑股份,bottom_area,2022-11-01,2.71,2022-10-31,2.6,4.230769230769226,4.615384615384619,32.98969072164948,False,2.6515,2.9165,1,1,1,100.0,27.906976744186036,27.906976744186036,5.7692307692307745,4.230769230769226,历史1/1次成功; 当前距低点4.23%; 最新日涨幅2.65%; 状态bottom_area; 底部未确认
6,75.04669796124685,74.57457117967769,002233,塔牌集团,bottom_area,2022-11-01,6.95,2022-10-31,6.64,4.668674698795188,4.969879518072291,27.35229759299782,False,2.963,0.484,2,2,2,100.0,16.124459639412482,16.956077630234937,5.331325301204813,4.668674698795188,历史2/2次成功; 当前距低点4.67%; 最新日涨幅2.96%; 状态bottom_area; 底部未确认
7,73.5374698439898,73.35811016144349,600126,杭钢股份,bottom_area,2022-11-01,4.09,2022-10-11,3.9,4.8717948717948705,7.179487179487174,31.698774080560423,True,1.7413,0.3179,1,1,1,100.0,19.54732510288064,19.54732510288064,5.12820512820513,4.8717948717948705,历史1/1次成功; 当前距低点4.87%; 最新日涨幅1.74%; 状态bottom_area; 底部已确认
8,59.85278338874444,57.7055983344397,002092,中泰化学,bottom_area,2022-11-01,6.02,2022-10-31,5.84,3.0821917808219133,3.0821917808219133,27.0,False,2.381,0.9784,1,2,1,50.0,14.317180616740096,14.317180616740096,6.917808219178087,3.0821917808219133,历史1/2次成功; 当前距低点3.08%; 最新日涨幅2.38%; 状态bottom_area; 底部未确认
