rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.01531060573481,88.26792573097487,300480,光力科技,bottom_area,2023-12-21,21.12,2023-12-21,20.62,2.424830261881668,3.6372453928225026,28.328119568995476,False,0.0948,1.4779,4,4,4,100.0,28.906122193898153,39.69465648854962,12.57516973811833,2.424830261881668,历史4/4次成功; 当前距低点2.42%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
2,89.45422422239506,80.35427434948346,002142,宁波银行,bottom_area,2023-12-21,19.89,2023-12-21,19.55,1.739130434782608,1.8414322250639357,32.7716643741403,False,1.1185,0.5034,1,1,1,100.0,27.95425667090217,27.95425667090217,13.260869565217392,1.739130434782608,历史1/1次成功; 当前距低点1.74%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
3,89.25707775193347,82.16152632043028,688182,灿勤科技,bottom_area,2023-12-21,17.23,2023-12-21,16.72,3.0502392344497706,4.665071770334936,28.055077452667813,False,1.2338,2.9782,2,2,2,100.0,37.0756547041707,49.999999999999986,11.949760765550229,3.0502392344497706,历史2/2次成功; 当前距低点3.05%; 最新日涨幅1.23%; 状态bottom_area; 底部未确认
4,88.6752379772265,80.64176832110259,300707,威唐工业,bottom_area,2023-12-21,17.07,2023-12-21,16.67,2.3995200959807947,3.1193761247750422,28.08455565142363,False,0.53,4.9412,4,5,4,80.0,30.92835559106886,59.14285714285715,12.600479904019204,2.3995200959807947,历史4/5次成功; 当前距低点2.40%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
5,87.14024305837728,80.70985507246374,603013,亚普股份,bottom_area,2023-12-21,17.12,2023-12-21,16.56,3.381642512077309,3.6231884057971104,27.208791208791215,False,1.0626,1.0299,1,1,1,100.0,53.30739299610896,53.30739299610896,11.61835748792269,3.381642512077309,历史1/1次成功; 当前距低点3.38%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
6,86.36382443122785,77.78124324331289,301499,维科精密,bottom_area,2023-12-21,30.36,2023-12-19,29.8,1.879194630872479,3.7583892617449695,28.537170263788976,False,-0.9138,7.3492,2,2,2,100.0,21.64412366506522,21.950454687989964,13.12080536912752,1.879194630872479,历史2/2次成功; 当前距低点1.88%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
7,85.57938487856158,77.5922140017668,605188,国光连锁,bottom_area,2023-12-21,8.68,2023-12-21,8.49,2.237926972909299,2.826855123674914,29.426433915211962,False,0.2309,0.7599,1,1,1,100.0,19.218749999999993,19.218749999999993,12.7620730270907,2.237926972909299,历史1/1次成功; 当前距低点2.24%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
8,85.29733475692706,77.74218722659667,002451,摩恩电气,bottom_area,2023-12-21,6.92,2023-12-21,6.75,2.5185185185185177,3.1111111111111107,28.571428571428566,False,0.0,4.7915,1,1,1,100.0,23.464566929133863,23.464566929133863,12.481481481481483,2.5185185185185177,历史1/1次成功; 当前距低点2.52%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
9,84.86483254094826,74.81800020365871,601628,中国人寿,bottom_area,2023-12-21,27.36,2023-12-21,27.16,0.7363770250368162,1.3622974963181185,29.16014606155452,False,0.2198,0.0476,1,1,1,100.0,25.736235595390532,25.736235595390532,14.263622974963184,0.7363770250368162,历史1/1次成功; 当前距低点0.74%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
10,84.6719367624905,73.71113938719024,603230,内蒙新华,bottom_area,2023-12-21,16.53,2023-12-21,16.52,0.060532687651341184,7.021791767554481,27.797202797202797,False,-9.9673,45.1179,2,2,2,100.0,27.522332876533863,31.521142229544196,14.93946731234866,0.060532687651341184,历史2/2次成功; 当前距低点0.06%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
11,84.0500189316534,77.59592540630469,002129,TCL中环,bottom_area,2023-12-21,14.8,2023-12-21,14.34,3.2078103207810384,4.463040446304048,27.502527805864514,False,2.6352,2.9238,1,1,1,100.0,31.12759643916912,31.12759643916912,11.792189679218962,3.2078103207810384,历史1/1次成功; 当前距低点3.21%; 最新日涨幅2.64%; 状态bottom_area; 底部未确认
