rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.10648396544029,84.69067415730336,002685,华东重机,bottom_area,2024-04-26,2.77,2024-04-16,2.67,3.745318352059929,7.490636704119858,28.22580645161291,True,0.7273,1.8168,2,2,2,100.0,62.24778046811945,109.52380952380952,4.254681647940071,3.745318352059929,历史2/2次成功; 当前距低点3.75%; 最新日涨幅0.73%; 状态bottom_area; 底部已确认
2,83.28197946451566,78.44542716159285,688276,百克生物,bottom_area,2024-04-26,38.55,2024-04-26,38.21,0.8898194190002521,1.9366657942946923,30.778985507246382,False,0.0519,2.1836,3,3,3,100.0,13.786104499534513,16.844155844155843,7.110180580999748,0.8898194190002521,历史3/3次成功; 当前距低点0.89%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
3,81.50349495009668,82.0504982719094,002256,兆新股份,confirmed_rebound,2024-04-26,1.92,2024-04-16,1.84,4.3478260869565135,8.152173913043473,30.82706766917293,True,0.5236,1.0888,5,5,5,100.0,20.07280510844219,31.775700934579426,3.652173913043487,4.3478260869565135,历史5/5次成功; 当前距低点4.35%; 最新日涨幅0.52%; 状态confirmed_rebound; 底部已确认
4,76.44372599474735,76.81311619003212,603259,药明康德,bottom_area,2024-04-26,42.92,2024-04-16,41.17,4.250667962108331,7.724070925431138,30.078125,True,3.1731,4.7014,2,2,2,100.0,13.842145933543593,14.040390163483993,3.7493320378916692,4.250667962108331,历史2/2次成功; 当前距低点4.25%; 最新日涨幅3.17%; 状态bottom_area; 底部已确认
5,73.42158756162377,72.77957759952905,002124,天邦食品,bottom_area,2024-04-26,2.63,2024-04-26,2.54,3.543307086614168,3.543307086614168,27.635327635327627,False,0.3817,3.0099,1,1,1,100.0,9.345794392523352,9.345794392523352,4.456692913385832,3.543307086614168,历史1/1次成功; 当前距低点3.54%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
6,72.5920431026589,73.629427558489,001239,永达股份,confirmed_rebound,2024-04-26,16.58,2024-04-22,15.83,4.737839545167392,14.087176247631072,31.233709817549954,True,-0.4802,16.6045,2,2,2,100.0,35.38549312618632,62.04678362573098,3.2621604548326077,4.737839545167392,历史2/2次成功; 当前距低点4.74%; 最新日涨幅-0.48%; 状态confirmed_rebound; 底部已确认
7,72.3988270071742,72.1094246340609,002466,天齐锂业,confirmed_rebound,2024-04-26,38.87,2024-04-25,37.45,3.7917222963951787,8.33110814419225,28.666666666666664,False,-0.8165,3.097,2,2,2,100.0,24.809416504526403,34.31563565513881,4.208277703604821,3.7917222963951787,历史2/2次成功; 当前距低点3.79%; 最新日涨幅-0.82%; 状态confirmed_rebound; 底部未确认
