rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.88061846688665,87.11009259508207,002761,浙江建投,bottom_area,2025-01-09,8.2,2025-01-08,8.01,2.372034956304613,3.7453183520599342,28.482142857142854,False,0.0,1.0913,7,7,7,100.0,22.034044599228856,43.73730534867976,5.627965043695387,2.372034956304613,历史7/7次成功; 当前距低点2.37%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
14,82.67930862925466,80.16648772739026,688121,卓然股份,bottom_area,2025-01-09,10.26,2025-01-08,10.02,2.3952095808383254,3.4930139720558846,27.809798270893378,False,0.0976,0.8576,5,6,5,83.33333333333334,21.0980227869264,55.206611570247944,5.604790419161675,2.3952095808383254,历史5/6次成功; 当前距低点2.40%; 最新日涨幅0.10%; 状态bottom_area; 底部未确认
15,81.97163750193388,80.80258772039006,688318,财富趋势,bottom_area,2025-01-09,153.94,2025-01-08,149.09,3.2530686162720466,6.640284391978003,28.960785248010673,False,-0.3754,1.4008,5,5,5,100.0,21.395613792958734,36.949152542372886,4.746931383727953,3.2530686162720466,历史5/5次成功; 当前距低点3.25%; 最新日涨幅-0.38%; 状态bottom_area; 底部未确认
16,81.4665059410743,81.80932597372612,002183,怡亚通,bottom_area,2025-01-09,4.2,2025-01-06,4.03,4.21836228287841,5.459057071960291,27.90697674418604,False,0.0,1.002,4,4,4,100.0,16.167698810155322,31.948881789137378,3.78163771712159,4.21836228287841,历史4/4次成功; 当前距低点4.22%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
17,81.41061806749666,80.86573410111852,002153,石基信息,bottom_area,2025-01-09,6.53,2025-01-08,6.3,3.650793650793658,5.396825396825395,27.33564013840831,False,0.3072,0.7021,3,3,3,100.0,20.80399798348427,39.629005059021914,4.349206349206343,3.650793650793658,历史3/3次成功; 当前距低点3.65%; 最新日涨幅0.31%; 状态bottom_area; 底部未确认
18,80.62982200144441,82.16897438969333,002819,东方中科,bottom_area,2025-01-09,25.07,2025-01-06,23.88,4.983249581239536,6.1976549413735365,28.072289156626518,False,0.1998,1.3739,4,4,4,100.0,27.47733029526597,51.677148846960186,3.0167504187604637,4.983249581239536,历史4/4次成功; 当前距低点4.98%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
19,80.41265429042632,79.09380674009961,603335,迪生力,confirmed_rebound,2025-01-09,4.27,2025-01-07,4.14,3.140096618357486,14.49275362318842,32.901134521880074,True,-0.9281,2.8792,4,4,4,100.0,11.845306612659508,20.081135902636923,4.859903381642514,3.140096618357486,历史4/4次成功; 当前距低点3.14%; 最新日涨幅-0.93%; 状态confirmed_rebound; 底部已确认
20,80.24026090366596,79.20919879059518,601798,蓝科高新,confirmed_rebound,2025-01-09,5.9,2025-01-07,5.71,3.3274956217162943,8.931698774080557,31.780167264038226,True,-1.1725,2.727,5,5,5,100.0,14.762843054345781,21.74721189591078,4.672504378283706,3.3274956217162943,历史5/5次成功; 当前距低点3.33%; 最新日涨幅-1.17%; 状态confirmed_rebound; 底部已确认
21,80.15993810640533,78.18068037538298,000014,沙河股份,bottom_area,2025-01-09,10.27,2025-01-06,10.0,2.6999999999999957,4.299999999999997,27.953890489913547,False,-0.677,1.3032,3,3,3,100.0,17.186453631091226,20.605355064027936,5.300000000000004,2.6999999999999957,历史3/3次成功; 当前距低点2.70%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
22,80.12730793260795,77.11107142857144,600429,三元股份,bottom_area,2025-01-09,4.07,2025-01-06,3.99,2.0050125313283225,6.265664160401002,31.79487179487179,False,-1.9277,0.6863,1,1,1,100.0,36.25000000000001,36.25000000000001,5.994987468671678,2.0050125313283225,历史1/1次成功; 当前距低点2.01%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
23,79.96522873533046,76.97557068650372,600158,中体产业,bottom_area,2025-01-09,7.58,2025-01-08,7.43,2.0188425302826425,4.037685060565285,31.772268135904508,False,-0.2632,1.5202,2,2,2,100.0,19.024363739506168,23.955773955773946,5.981157469717358,2.0188425302826425,历史2/2次成功; 当前距低点2.02%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
24,79.73251793379774,76.51631327007628,688202,美迪西,bottom_area,2025-01-09,27.94,2025-01-08,27.43,1.8592781625957038,4.775792927451691,32.76960784313725,False,-0.6048,1.1709,6,7,6,85.71428571428571,12.2183351502008,23.795418261555337,6.140721837404296,1.8592781625957038,历史6/7次成功; 当前距低点1.86%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
25,79.53878871598806,78.95952235114126,002314,南山控股,bottom_area,2025-01-09,2.29,2025-01-06,2.21,3.6199095022624466,4.977375565610854,28.938906752411576,False,-0.4348,1.148,4,4,4,100.0,15.983419442471158,26.12612612612611,4.380090497737553,3.6199095022624466,历史4/4次成功; 当前距低点3.62%; 最新日涨幅-0.43%; 状态bottom_area; 底部未确认
26,79.4166964253492,79.6124245742718,603026,石大胜华,bottom_area,2025-01-09,32.54,2025-01-08,31.25,4.127999999999997,4.959999999999991,27.05415499533147,False,1.7511,1.072,3,3,3,100.0,19.915400936945073,31.14618918600542,3.872000000000004,4.127999999999997,历史3/3次成功; 当前距低点4.13%; 最新日涨幅1.75%; 状态bottom_area; 底部未确认
27,78.5064481784154,79.37392274392275,002375,亚厦股份,bottom_area,2025-01-09,3.66,2025-01-06,3.5,4.571428571428576,5.999999999999999,29.149797570850204,False,0.0,0.6019,3,3,3,100.0,24.06870906870906,36.9047619047619,3.4285714285714244,4.571428571428576,历史3/3次成功; 当前距低点4.57%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
28,78.48708288923343,76.91930095886173,000402,金融街,bottom_area,2025-01-09,3.14,2025-01-08,3.05,2.9508196721311575,4.918032786885258,30.995475113122172,False,0.3195,0.7454,1,1,1,100.0,24.339622641509433,24.339622641509433,5.049180327868843,2.9508196721311575,历史1/1次成功; 当前距低点2.95%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
29,78.4140610251482,77.07364972557305,001236,弘业期货,bottom_area,2025-01-09,8.97,2025-01-08,8.7,3.103448275862085,4.367816091954032,28.571428571428577,False,0.3356,2.0586,2,2,2,100.0,10.37371932547633,11.955168119551693,4.8965517241379155,3.103448275862085,历史2/2次成功; 当前距低点3.10%; 最新日涨幅0.34%; 状态bottom_area; 底部未确认
30,77.99630676020409,75.11200573979592,600300,维维股份,bottom_area,2025-01-09,3.0,2025-01-06,2.94,2.040816326530614,4.761904761904766,30.331753554502367,False,-0.3322,2.3198,2,2,2,100.0,9.274553571428578,10.47619047619048,5.9591836734693855,2.040816326530614,历史2/2次成功; 当前距低点2.04%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
31,77.99220510150988,77.5444222253989,300562,乐心医疗,confirmed_rebound,2025-01-09,12.33,2025-01-08,11.89,3.7005887300252267,10.008410428931871,27.411477411477403,False,-0.4039,9.332,4,4,4,100.0,19.57937919277642,22.71604938271605,4.299411269974773,3.7005887300252267,历史4/4次成功; 当前距低点3.70%; 最新日涨幅-0.40%; 状态confirmed_rebound; 底部未确认
32,77.82894424966234,78.29083709387399,000420,吉林化纤,bottom_area,2025-01-09,3.39,2025-01-08,3.25,4.307692307692312,5.230769230769228,30.257510729613735,False,0.8929,1.4933,2,2,2,100.0,31.679438469959422,53.9249146757679,3.6923076923076885,4.307692307692312,历史2/2次成功; 当前距低点4.31%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
33,77.77331672651832,77.38764714076758,002489,浙江永强,bottom_area,2025-01-09,3.05,2025-01-06,2.94,3.7414965986394515,7.142857142857142,27.58620689655172,True,-0.974,0.959,1,1,1,100.0,49.82935153583616,49.82935153583616,4.2585034013605485,3.7414965986394515,历史1/1次成功; 当前距低点3.74%; 最新日涨幅-0.97%; 状态bottom_area; 底部已确认
34,77.45767722212175,78.45419851806146,002798,帝欧水华,bottom_area,2025-01-09,3.59,2025-01-07,3.43,4.664723032069961,7.5801749271136964,28.838174273858925,True,-0.554,3.8056,5,5,5,100.0,16.880467909575042,29.776674937965264,3.335276967930039,4.664723032069961,历史5/5次成功; 当前距低点4.66%; 最新日涨幅-0.55%; 状态bottom_area; 底部已确认
35,77.44782206176339,75.49450693801403,300682,朗新科技,bottom_area,2025-01-09,10.76,2025-01-08,10.48,2.6717557251908333,5.248091603053425,27.17164697706741,False,-0.738,0.914,2,2,2,100.0,19.0651074809093,21.503593145384194,5.328244274809167,2.6717557251908333,历史2/2次成功; 当前距低点2.67%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
36,77.36841142810162,75.96596288257712,600231,凌钢股份,bottom_area,2025-01-09,1.69,2025-01-06,1.64,3.048780487804881,4.878048780487809,27.753303964757713,False,-0.5882,0.1738,2,2,2,100.0,26.221410724581972,29.302325581395344,4.951219512195119,3.048780487804881,历史2/2次成功; 当前距低点3.05%; 最新日涨幅-0.59%; 状态bottom_area; 底部未确认
37,77.328420483556,75.9086747398943,601216,君正集团,bottom_area,2025-01-09,5.09,2025-01-06,4.94,3.0364372469635517,5.465587044534404,31.767955801104968,False,0.3945,0.9081,1,1,1,100.0,19.955654101995574,19.955654101995574,4.963562753036449,3.0364372469635517,历史1/1次成功; 当前距低点3.04%; 最新日涨幅0.39%; 状态bottom_area; 底部未确认
38,77.0904430691763,77.77461823606538,605168,三人行,bottom_area,2025-01-09,30.92,2025-01-08,29.6,4.4594594594594605,6.520270270270269,29.52380952380952,False,0.1295,2.3571,2,2,2,100.0,30.764439804478172,47.67726161369193,3.54054054054054,4.4594594594594605,历史2/2次成功; 当前距低点4.46%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
39,77.08934443777709,76.90124891470458,605577,龙版传媒,bottom_area,2025-01-09,13.41,2025-01-06,12.91,3.8729666924864445,5.577072037180486,32.05263157894736,False,0.2242,0.8935,3,4,3,75.0,39.71297297620256,80.80939947780678,4.127033307513556,3.8729666924864445,历史3/4次成功; 当前距低点3.87%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
40,76.96330764325661,74.51187248141373,300525,博思软件,bottom_area,2025-01-09,13.69,2025-01-08,13.38,2.316890881913294,6.502242152466361,28.295819935691313,False,-0.581,1.8596,2,2,2,100.0,9.43217038804324,9.917808219178076,5.683109118086707,2.316890881913294,历史2/2次成功; 当前距低点2.32%; 最新日涨幅-0.58%; 状态bottom_area; 底部未确认
41,76.86172983599897,77.17441929348118,605186,健麾信息,bottom_area,2025-01-09,18.56,2025-01-06,17.81,4.211117349803482,5.109489051094892,31.42087023488641,False,0.3786,0.985,2,2,2,100.0,24.49337016684467,37.29468599033817,3.7888826501965185,4.211117349803482,历史2/2次成功; 当前距低点4.21%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
42,76.81310255286327,75.3283694733878,000567,海德股份,bottom_area,2025-01-09,6.21,2025-01-08,6.03,2.985074626865667,5.306799336650073,32.99999999999999,False,-0.4808,0.5221,1,1,1,100.0,38.67924528301886,38.67924528301886,5.014925373134333,2.985074626865667,历史1/1次成功; 当前距低点2.99%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
43,76.73172760024572,76.33887258344205,300683,海特生物,bottom_area,2025-01-09,22.23,2025-01-08,21.43,3.733084461035934,6.812879141390578,30.714516650501132,False,0.6338,0.9515,2,2,2,100.0,14.141425562387008,16.532137518684582,4.266915538964066,3.733084461035934,历史2/2次成功; 当前距低点3.73%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
44,76.26367959480578,75.32819586279132,002075,沙钢股份,confirmed_rebound,2025-01-09,5.54,2025-01-08,5.36,3.358208955223875,8.395522388059689,29.842931937172768,False,0.0,2.5368,1,1,1,100.0,30.994152046783608,30.994152046783608,4.6417910447761255,3.358208955223875,历史1/1次成功; 当前距低点3.36%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部未确认
45,76.20536284846432,75.99830863299361,002624,完美世界,bottom_area,2025-01-09,9.69,2025-01-08,9.33,3.8585209003215373,4.60878885316184,31.54805575935437,False,0.7277,1.2654,2,2,2,100.0,13.848044546917823,19.685039370078737,4.141479099678462,3.8585209003215373,历史2/2次成功; 当前距低点3.86%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
46,76.12228800854412,75.77186763707327,300616,尚品宅配,bottom_area,2025-01-09,11.59,2025-01-06,11.17,3.7600716204118165,5.192479856759177,32.261976955730745,False,0.0,2.1848,2,2,2,100.0,11.423822212968835,11.61116111611162,4.239928379588184,3.7600716204118165,历史2/2次成功; 当前距低点3.76%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
47,75.54243682079662,74.14946345461067,300456,赛微电子,bottom_area,2025-01-09,16.31,2025-01-08,15.83,3.03221730890713,4.801010739102968,29.01345291479821,False,-0.3665,1.8133,1,1,1,100.0,32.91891891891892,32.91891891891892,4.96778269109287,3.03221730890713,历史1/1次成功; 当前距低点3.03%; 最新日涨幅-0.37%; 状态bottom_area; 底部未确认
48,75.3924154252536,76.00283187019534,000503,国新健康,bottom_area,2025-01-09,10.16,2025-01-08,9.73,4.4193216855087325,5.858170606372048,32.89655172413793,False,1.1952,1.6691,2,2,2,100.0,20.746695232017505,31.85714285714286,3.5806783144912675,4.4193216855087325,历史2/2次成功; 当前距低点4.42%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
49,75.2563293053007,73.48271047025557,688003,天准科技,confirmed_rebound,2025-01-09,39.84,2025-01-07,38.77,2.7598658756770704,11.632705700283719,28.90152209792774,True,-1.0186,1.2505,2,2,2,100.0,10.350562724727322,10.706787963610925,5.24013412432293,2.7598658756770704,历史2/2次成功; 当前距低点2.76%; 最新日涨幅-1.02%; 状态confirmed_rebound; 底部已确认
50,75.17003553500616,75.06685086028412,000965,天保基建,bottom_area,2025-01-09,2.91,2025-01-06,2.8,3.9285714285714404,5.000000000000004,27.083333333333336,False,-0.3425,1.2787,3,3,3,100.0,15.50534256681183,16.666666666666664,4.07142857142856,3.9285714285714404,历史3/3次成功; 当前距低点3.93%; 最新日涨幅-0.34%; 状态bottom_area; 底部未确认
51,74.65693406918923,74.42151118261778,601858,中国科传,bottom_area,2025-01-09,19.22,2025-01-06,18.51,3.8357644516477434,4.592112371690966,27.6387802971071,False,0.1563,0.6448,4,5,4,80.0,15.091688883734559,21.243523316062173,4.164235548352257,3.8357644516477434,历史4/5次成功; 当前距低点3.84%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
52,74.56192125801248,75.84871481092917,000155,川能动力,bottom_area,2025-01-09,10.94,2025-01-02,10.43,4.889741131351868,6.711409395973164,27.569444444444446,False,-1.5302,1.0376,3,3,3,100.0,31.490992421566784,45.280898876404486,3.1102588686481325,4.889741131351868,历史3/3次成功; 当前距低点4.89%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
53,74.45558253563127,74.90911907899553,688247,宣泰医药,bottom_area,2025-01-09,9.91,2025-01-06,9.5,4.3157894736842115,6.526315789473676,28.08478425435277,False,0.0,1.2107,2,2,2,100.0,13.59741440320179,17.72030651340996,3.6842105263157885,4.3157894736842115,历史2/2次成功; 当前距低点4.32%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
54,74.2999137656079,75.3499518036458,688277,天智航,bottom_area,2025-01-09,9.3,2025-01-06,8.88,4.729729729729729,7.319819819819803,32.67626990144048,True,-0.641,0.4993,3,3,3,100.0,17.65449240553536,21.148825065274142,3.2702702702702715,4.729729729729729,历史3/3次成功; 当前距低点4.73%; 最新日涨幅-0.64%; 状态bottom_area; 底部已确认
55,74.25200126073598,73.68302040816329,000877,天山股份,bottom_area,2025-01-09,5.18,2025-01-09,5.0,3.5999999999999943,4.399999999999995,27.325581395348834,False,0.1934,0.9788,1,1,1,100.0,14.897959183673459,14.897959183673459,4.400000000000006,3.5999999999999943,历史1/1次成功; 当前距低点3.60%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
56,73.93872993172712,73.98040903540904,000839,国安股份,bottom_area,2025-01-09,2.84,2025-01-08,2.73,4.029304029304025,5.860805860805867,28.157894736842103,False,0.7092,1.0755,1,1,1,100.0,21.75925925925925,21.75925925925925,3.9706959706959752,4.029304029304025,历史1/1次成功; 当前距低点4.03%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
57,73.70492832107614,74.41028163224672,001219,青岛食品,bottom_area,2025-01-09,13.25,2025-01-06,12.68,4.495268138801264,6.0725552050473155,27.749287749287753,False,0.3788,1.4818,5,6,5,83.33333333333334,15.893331480539011,27.212020033388985,3.504731861198736,4.495268138801264,历史5/6次成功; 当前距低点4.50%; 最新日涨幅0.38%; 状态bottom_area; 底部未确认
58,73.65929921944654,72.9015819893213,000555,神州信息,bottom_area,2025-01-09,10.16,2025-01-08,9.82,3.462321792260691,4.684317718940927,29.605734767025083,False,0.3953,1.3406,1,1,1,100.0,9.009009009008997,9.009009009008997,4.537678207739309,3.462321792260691,历史1/1次成功; 当前距低点3.46%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
59,73.63317600051644,72.5183621728497,301316,慧博云通,bottom_area,2025-01-09,20.92,2025-01-08,20.27,3.206709422792314,7.005426739023196,32.11654387139987,False,-1.3208,9.1464,2,2,2,100.0,9.621826111914974,10.544217687074834,4.793290577207686,3.206709422792314,历史2/2次成功; 当前距低点3.21%; 最新日涨幅-1.32%; 状态bottom_area; 底部未确认
60,73.43380192639242,73.514902532134,000062,深圳华强,bottom_area,2025-01-09,21.03,2025-01-08,20.21,4.057397328055419,5.78921326076199,27.35442127965492,False,0.4778,1.1868,3,4,3,75.0,23.76757225860402,37.385512073272274,3.9426026719445812,4.057397328055419,历史3/4次成功; 当前距低点4.06%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
61,73.08747435787926,74.01417573445566,002350,北京科锐,confirmed_rebound,2025-01-09,6.07,2025-01-07,5.8,4.655172413793111,10.000000000000002,28.571428571428566,True,-0.3284,4.1018,3,3,3,100.0,19.774026010236266,23.07692307692308,3.344827586206889,4.655172413793111,历史3/3次成功; 当前距低点4.66%; 最新日涨幅-0.33%; 状态confirmed_rebound; 底部已确认
62,73.07269217769785,74.26435102825218,002617,露笑科技,bottom_area,2025-01-09,6.93,2025-01-08,6.61,4.841149773071095,7.11043872919818,28.9247311827957,True,0.1445,6.6222,4,5,4,80.0,17.377271563732705,36.60589060308556,3.158850226928905,4.841149773071095,历史4/5次成功; 当前距低点4.84%; 最新日涨幅0.14%; 状态bottom_area; 底部已确认
63,71.19059024537613,71.28616946700788,601588,北辰实业,bottom_area,2025-01-09,1.79,2025-01-06,1.72,4.069767441860469,5.813953488372099,29.795918367346946,False,-1.105,0.7557,2,2,2,100.0,13.576555023923442,15.789473684210531,3.930232558139531,4.069767441860469,历史2/2次成功; 当前距低点4.07%; 最新日涨幅-1.10%; 状态bottom_area; 底部未确认
64,70.6869193494238,71.36317890009805,300384,三联虹普,bottom_area,2025-01-09,16.04,2025-01-08,15.35,4.495114006514655,6.579804560260586,27.182163187855785,False,0.8805,3.8187,1,1,1,100.0,13.398058252427186,13.398058252427186,3.5048859934853454,4.495114006514655,历史1/1次成功; 当前距低点4.50%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
65,70.57315029100181,71.45600439941151,688310,迈得医疗,bottom_area,2025-01-09,10.36,2025-01-06,9.9,4.646464646464636,6.3636363636363535,27.631578947368418,False,-0.0964,0.8204,2,2,2,100.0,21.558837598660606,23.648648648648653,3.353535353535364,4.646464646464636,历史2/2次成功; 当前距低点4.65%; 最新日涨幅-0.10%; 状态bottom_area; 底部未确认
66,70.42225883120271,71.69517579040574,000036,华联控股,bottom_area,2025-01-09,3.83,2025-01-06,3.65,4.931506849315073,6.301369863013698,29.94241842610365,False,1.3228,1.1736,1,1,1,100.0,20.532319391634985,20.532319391634985,3.068493150684927,4.931506849315073,历史1/1次成功; 当前距低点4.93%; 最新日涨幅1.32%; 状态bottom_area; 底部未确认
67,69.28320858108941,70.52369903701181,001318,阳光乳业,bottom_area,2025-01-09,10.87,2025-01-06,10.36,4.922779922779921,5.694980694980694,30.51643192488263,False,0.555,2.7893,1,1,1,100.0,14.127082048118439,14.127082048118439,3.077220077220079,4.922779922779921,历史1/1次成功; 当前距低点4.92%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
68,69.14102276191065,70.22282636619171,002605,姚记科技,bottom_area,2025-01-09,25.29,2025-01-08,24.13,4.807293825113967,6.423539162867803,32.4468085106383,False,0.8775,2.7186,3,4,3,75.0,15.26051767447074,23.2121212121212,3.1927061748860335,4.807293825113967,历史3/4次成功; 当前距低点4.81%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
69,68.69299046957876,69.52748654236458,605338,巴比食品,bottom_area,2025-01-09,16.73,2025-01-06,15.99,4.627892432770483,6.566604127579731,29.80684811237928,False,-0.179,0.7783,2,2,2,100.0,10.962802629469296,13.636363636363638,3.3721075672295173,4.627892432770483,历史2/2次成功; 当前距低点4.63%; 最新日涨幅-0.18%; 状态bottom_area; 底部未确认
70,68.53743154150109,68.85590854892222,688238,和元生物,confirmed_rebound,2025-01-09,4.67,2025-01-06,4.48,4.241071428571417,9.151785714285698,31.914893617021274,True,-1.2685,1.0227,4,5,4,80.0,13.63199680680134,20.425531914893615,3.758928571428583,4.241071428571417,历史4/5次成功; 当前距低点4.24%; 最新日涨幅-1.27%; 状态confirmed_rebound; 底部已确认
71,68.53007687444237,68.72153987109819,000886,海南高速,bottom_area,2025-01-09,6.03,2025-01-08,5.79,4.145077720207258,6.5630397236614835,32.51748251748251,False,-0.659,1.7825,1,1,1,100.0,17.378048780487816,17.378048780487816,3.854922279792742,4.145077720207258,历史1/1次成功; 当前距低点4.15%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
72,66.5869232623795,65.90493912540225,300363,博腾股份,bottom_area,2025-01-09,15.23,2025-01-08,14.72,3.464673913043477,5.095108695652174,29.93812470252261,False,-0.4575,1.1592,3,5,3,60.0,30.56126692011493,46.29503738953092,4.535326086956523,3.464673913043477,历史3/5次成功; 当前距低点3.46%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
