rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.55128860220401,82.86880865358556,603759,海天股份,bottom_area,2025-11-17,11.35,2025-11-17,11.17,1.6114592658907763,2.7752909579230125,32.17972070431087,False,0.1765,4.934,1,1,1,100.0,39.90825688073395,39.90825688073395,18.388540734109224,1.6114592658907763,历史1/1次成功; 当前距低点1.61%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
2,88.74128728311177,74.83913146965486,603809,豪能股份,bottom_area,2025-11-17,12.36,2025-11-13,12.28,0.6514657980456032,2.6872964169381115,27.764705882352946,False,-0.5632,1.3489,2,2,2,100.0,30.615448866660387,31.661442006269603,19.348534201954397,0.6514657980456032,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
3,84.96889648151055,72.08327798759065,603151,邦基科技,bottom_area,2025-11-17,19.68,2025-11-17,19.49,0.9748589020010329,2.2575679835813305,27.73451983685577,False,-0.6562,1.9824,1,1,1,100.0,36.42987249544626,36.42987249544626,19.02514109799897,0.9748589020010329,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
4,83.99042754756177,70.79110157853219,603173,福斯达,bottom_area,2025-11-17,38.98,2025-11-05,38.74,0.6195147134744318,6.143520908621568,29.422481326288942,False,-3.2994,4.9585,1,1,1,100.0,35.34190927555856,35.34190927555856,19.38048528652557,0.6195147134744318,历史1/1次成功; 当前距低点0.62%; 最新日涨幅-3.30%; 状态bottom_area; 底部未确认
5,71.97369400440755,62.54080158058144,002123,梦网科技,bottom_area,2025-11-17,12.08,2025-11-13,11.81,2.2861981371718847,2.370872142252323,31.93083573487032,False,1.5126,2.0733,1,3,1,33.33333333333333,54.50450450450449,54.50450450450449,17.713801862828117,2.2861981371718847,历史1/3次成功; 当前距低点2.29%; 最新日涨幅1.51%; 状态bottom_area; 底部未确认
6,67.66960406694328,58.098028003947675,600292,电投水电,bottom_area,2025-11-17,13.73,2025-11-17,13.51,1.6284233900814258,4.367135455218356,27.16981132075472,False,-1.9286,3.9857,1,3,1,33.33333333333333,40.524193548387096,40.524193548387096,18.371576609918574,1.6284233900814258,历史1/3次成功; 当前距低点1.63%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
7,67.14801070284985,57.936161089602976,001209,洪兴股份,bottom_area,2025-11-17,22.0,2025-11-17,21.59,1.8990273274664202,2.2232515053265423,30.0162074554295,False,1.2891,8.408,1,4,1,25.0,21.88679245283018,21.88679245283018,18.10097267253358,1.8990273274664202,历史1/4次成功; 当前距低点1.90%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
8,62.91128870734924,53.17749504847602,002338,奥普光电,bottom_area,2025-11-17,50.6,2025-11-17,50.21,0.7767377016530583,1.57339175463055,28.628287135749815,False,0.5165,1.0172,1,3,1,33.33333333333333,20.995288574793882,20.995288574793882,19.223262298346945,0.7767377016530583,历史1/3次成功; 当前距低点0.78%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
9,61.3318501454935,51.2293903068011,000661,长春高新,bottom_area,2025-11-17,102.16,2025-11-17,102.03,0.12741350583161368,3.155934529060079,28.03131833251041,False,-2.286,2.279,1,3,1,33.33333333333333,25.03526756324649,25.03526756324649,19.872586494168388,0.12741350583161368,历史1/3次成功; 当前距低点0.13%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
10,60.44712172338864,53.79873115722242,300563,神宇股份,bottom_area,2025-11-17,38.0,2025-10-23,36.68,3.5986913849509277,6.27044711014176,28.776699029126213,False,0.3698,2.5146,1,4,1,25.0,20.477137176938378,20.477137176938378,16.401308615049075,3.5986913849509277,历史1/4次成功; 当前距低点3.60%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
